end_station_name,end_lat,end_lng
Cabrini Blvd & W 177 St,40.848282,-73.941343
Carroll St & Franklin Ave,40.6679411,-73.9588
36 St & 47 Ave,40.74221834996096,-73.92935156822205
Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481
Brook Ave & E 157 St,40.820713,-73.911759
34 St & 35 Ave,40.7569332,-73.9262231
Wilkins Ave & Crotona Park E,40.835302,-73.895133
Intervale Ave & Kelly St,40.827301,-73.896372
Cauldwell Ave & E 158 St,40.81989,-73.908351
Walnut Ave & E 136 St,40.801657,-73.909513
12 St & Sinatra Dr N,40.75060414236896,-74.02402013540268
E 81 St & Park Ave,40.77677702,-73.9590097
7 Ave & 40 St,40.648169,-74.000057
West St & Liberty St,40.711444,-74.014847
Classon Ave & St Marks Ave,40.6765198,-73.9596082
W 53 St & 10 Ave,40.76669671,-73.99061728
Pleasant Ave & E 120 St,40.7974772,-73.9311847
Lenox Ave & W 144 St,40.819783,-73.936521
Madison Ave & E 82 St,40.7781314,-73.96069399
Edgecombe Ave & W 145 St,40.823498,-73.94386
Franklin Ave & St Marks Ave,40.6758324,-73.9561677
MacDougal St & Prince St,40.72710258,-74.00297088
Boerum St & Broadway,40.70538077,-73.94976519
3 St & 3 Ave,40.6750705,-73.98775226
Westchester Ave & Longwood Ave,40.819701,-73.901311
39 St & Queens Blvd,40.74431,-73.92601
President St & Henry St,40.6828003,-73.99990419
Fort Washington Ave & W 183 St,40.852252,-73.937854
Harrison St & Hudson St,40.71870987,-74.0090009
W 107 St & Columbus Ave,40.7997568,-73.9621128676
E 144 St & Brook Ave,40.811675,-73.917037
Columbia St & Degraw St,40.6859296,-74.00242364
Caton Ave & E 10 St,40.648481,-73.97058
24 Ave & 26 St,40.774591,-73.918544
W 190 St & St. Nicholas Ave,40.854788,-73.929513
Beck St & Leggett Ave,40.815077,-73.899939
W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249
Van Dam St & Greenpoint Ave,40.73443564069459,-73.93790781497955
39 Ave & 54 St,40.74891,-73.90899
6 St & 7 Ave,40.6686627,-73.97988067
Waterloo Pl & Crotona Park East,40.839194,-73.888587
Faile St & Garrison Ave,40.820578,-73.888271
Thomas S. Boyland St & Fulton St,40.67854,-73.91367
Bergen Ave & Stegman St,40.70657545063453,-74.0867006778717
Bergen Ave & Sip Ave,40.73100888698729,-74.06443700194359
Monmouth and 6th,40.72568548362901,-74.04879033565521
York St & Marin Blvd,40.716615000830494,-74.0424120426178
Newport PATH,40.7272235,-74.0337589
Marshall St & 2 St,40.740802,-74.042521
Lab - NYC,40.75404038449624,-73.99646580219269
6 St & Grand St,40.7443978330956,-74.03450086712837
Morgan Bike Mechanics,40.70962789682351,-73.93145710229872
Bloomfield St & 15 St,40.75453,-74.02658
College Ave & E 169 St,40.835122799036405,-73.91196817159653
Baldwin at Montgomery,40.7236589,-74.0641943
Warren St,40.7211236,-74.03805095
Dey St,40.737711,-74.066921
8 St & Washington St,40.74598388291562,-74.02819901704788
South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156
Somers St & Rockaway Ave,40.67872,-73.91105
Columbus Dr at Exchange Pl,40.71687,-74.03281
Glenwood Ave,40.72755146730012,-74.07106071710587
9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209
Essex Light Rail,40.7127742,-74.0364857
Grove St PATH,40.71958611647166,-74.04311746358871
